"batter","totalBatterStrikeoutRate","totalBatterWalkRate","totalBatterwOBA","bats","BsRperGame","DefperGame"
644337,0.255007063114378,0.109245265473811,0.354461006990108,"R",0,0.000442216981132077
592178,0.233728294030252,0.0997650579911789,0.377087068715094,"R",-0.0018979057591623,-0.0192859040142831
592387,0.223597950322312,0.0754527096938111,0.379053883462694,"R",-0.0220516850815959,-0.0217220674779445
593495,0.19318439582497,0.0704990169744874,0.321207878961695,"R",0,0
592669,0.241907897926311,0.0821816188489408,0.411860687202915,"R",-0.00500796722057819,0.00257870081005985
622713,0.262661822483424,0.107003911771853,0.369252585754217,"S",0,-0.00310804144055254
622682,0.204764851093362,0.0399410646928959,0.325587405702831,"S",0.00418726373945915,0.00792951541850221
641487,0.259505569938291,0.112861340087509,0.365620501806916,"L",0.00500814817759052,-0.0101633078526755
623214,0.22480292251462,0.0936445133358723,0.362669093130233,"R",0,-0.00222419928825623
642708,0.242865167692674,0.0540605892008396,0.366866216963296,"R",0.0177409664406489,-0.0104153043656449
620439,0.325839836219907,0.0822960682277962,0.394644727718655,"R",0,-0.00372413793103448
643603,0.220653887785933,0.13006744859869,0.380671108106325,"R",0.000610500610500611,-0.00232352325659947
553902,0.102042429807966,0.0608490369299009,0.366440682444189,"R",0,-0.00721400085765823
592450,0.300060769793009,0.150100675298517,0.514991652976118,"R",0.00493502475247525,0.0355223920875444
642086,0.268421884498638,0.0681616210193572,0.374152606165596,"L",0.00129097037940185,-0.0168312232076462
641856,0.254936973597373,0.103428140794331,0.401514063414133,"L",-0.0118421052631579,-0.0096434563486009
640457,0.217281115593993,0.0917575181113238,0.42202390933273,"L",0.00837527964205816,-0.0222130808443509
624512,0.219707078155445,0.100427425734561,0.381735974690505,"L",0,0.005625
547989,0.237185489187267,0.0852823237457118,0.413352553501052,"R",-0.00648446130938085,-0.0141239907728581
642133,0.280587742767445,0.0924286464393309,0.421573761368953,"L",0,-0.00222599989149247
642082,0.323562886230039,0.0950561646197636,0.35578276063645,"L",-0.00714982125446864,-0.0259097367935533
641933,0.361881414654128,0.0708290169578168,0.437971250025595,"R",0.0138027187173231,0.0186665877794107
642180,0.30297092576959,0.090977472353299,0.345023598750489,"L",0.0010752688172043,-0.00267494910611678
622441,0.215306285714286,0.0949996461991112,0.353628408235294,"R",0,0.0013392192847577
609280,0.16748815582231,0.0590448903921098,0.377435414202807,"R",0.00411550860827217,-0.0511124397281373
649557,0.160020217191944,0.0498316579077392,0.363330635319853,"R",-0.0140009722897423,-0.0113722470253257
624507,0.275219462068966,0.0962662728579054,0.413493006024096,"L",0,0
640449,0.257687619717059,0.104285515421179,0.402688868143762,"R",0,0.00111903061699703
642715,0.294898460735986,0.095965062092768,0.386482952139048,"R",0.00535714285714286,-0.0121464768201628
641355,0.18764236669584,0.116633753330739,0.472068935143537,"L",0.013619541080681,0.00652284166589006
592859,0.243470083743842,0.0855825332357425,0.348488835969858,"S",0,0.00127538970240907
595222,0.3209491672222,0.100630722565102,0.342558686030588,"L",0,0.00771061399333651
596103,0.281220119263288,0.0944417718033883,0.355379086849187,"R",0.00485109823473925,0.00219583604424203
605233,0.384407602542476,0.0966924327525622,0.402047993521522,"L",0,0.00405405405405405
605204,0.215335078729716,0.106565646946697,0.394123687470932,"R",0.00215311004784689,-0.0052026474144985
605548,0.323317133655239,0.0938958216238808,0.388800798951298,"L",0.0080199607913028,0.00911452600061644
607223,0.22686527294686,0.0949649446254072,0.36441436097561,"L",0,0
607208,0.203552800361834,0.10111242735165,0.380104008386088,"R",0.0369565217391304,0.00927872690604789
607752,0.22033670476443,0.0894145648210183,0.352994315401538,"R",0,-0.00175378193844594
607468,0.237824396535665,0.107946080688418,0.350670807146035,"R",-0.00187636818513499,-0.00198982975900951
641684,0.241662527681871,0.0990794715181321,0.35206348645265,"R",0,0.00498799187142065
624419,0.242230684012696,0.103265347866987,0.340471464901132,"L",0,-0.0165238349947741
622168,0.22705589178537,0.0754197840196665,0.360430246730764,"R",-0.00938735177865612,-0.0407161415407605
622569,0.23677721348657,0.109867671811392,0.353455274354174,"R",0,0.00409832474570044
624424,0.233176955878978,0.126322797223753,0.428174340049278,"L",0.000387822377351173,-0.00822927220519183
642336,0.246132975548862,0.0852927469281373,0.354121703149708,"S",0,-0.0298357751713243
620446,0.267153211408431,0.0752265149695644,0.364541443116337,"S",-0.00222130810366104,-0.000241370984482416
656669,0.229966249743295,0.109155321027867,0.338599693627111,"R",-0.0174323129394922,0.0223099505780643
624414,0.273210608897817,0.102586956457335,0.38198498901689,"R",0,-0.00079303939345818
656811,0.230592791427634,0.137693697467763,0.406397886102583,"L",-0.0120188531029065,-0.0108833066133297
641924,0.256667920244793,0.111812446219814,0.357715478011739,"R",0,-0.0138097325734327
641645,0.145774629483842,0.09668211212694,0.32325566617788,"L",0,-0.00544611667529094
656555,0.236746809377473,0.144469461837594,0.405295250239007,"R",0.00814426992437464,-0.0301713175472524
656941,0.277463813155304,0.127182881030381,0.414970690491959,"L",0.00194893558133635,0.0266318063167462
656305,0.166725839303339,0.110493404389985,0.403117900153947,"R",0.00760963960052106,0.0354625342214188
643396,0.17474520914902,0.093166645116254,0.312580169640458,"R",-0.00577756379393356,-0.0746893954975209
643376,0.216028829894009,0.100882434087284,0.336899638867547,"R",0,0.0377933326187893
645277,0.15871442344161,0.0725171936682654,0.36329726756552,"S",0.0186623881101165,0.0192449080796759
657145,0.236937721929332,0.100942454081303,0.38140621845362,"R",0,-0.00654885654885655
650490,0.173475071881311,0.106765180599239,0.364247518911119,"R",-0.00771946913429928,-0.00192949291363362
649966,0.223401215762935,0.0963486384687919,0.346659226888875,"R",0,0.00510797665494428
656185,0.220635310575516,0.0751775169899987,0.313579565032462,"S",0.0141320151206746,-0.0137982397942164
624431,0.205538779661017,0.0958299443729194,0.360044408136092,"R",0,-0.00431654676258992
400284,0.177755701217585,0.108305702333864,0.321579413320625,"L",0.00955145612885102,-0.00309917355371901
657658,0.271487180570002,0.0943090836333501,0.373929108125116,"L",0,0.000885391047712741
592567,0.202629494932564,0.0970384772879643,0.394436148180312,"L",-0.0161943319838057,-0.0315661138839045
605244,0.352362955486961,0.0785169526457653,0.425700386993143,"R",0,0.00164233576642336
650402,0.238846200832972,0.0919098974274661,0.422504090176458,"R",-0.00440140845070423,-0.0241514757706672
642423,0.24946822962963,0.0635038624747091,0.293823104538343,"L",0.00828729281767956,-0.019845644983462
657077,0.154299881144324,0.0972791948401859,0.381014122856609,"L",0,-0.00552250899536107
606988,0.253030231173529,0.103728201410536,0.347197705822072,"R",0,-0.00727334817615444
622497,0.249842784045994,0.0877014429152036,0.366121070477333,"S",0,0.00312499999999999
641583,0.232875787619551,0.0696254929389466,0.365198356688578,"L",-0.00625456061711665,-0.0152473038304202
650619,0.254282541087027,0.101335620130563,0.367471903461505,"L",0,0.0019063757678458
657656,0.255930609189537,0.089892870872529,0.42468637728257,"R",0.0258862876254181,0.0276132391109811
595453,0.26338618675468,0.109516941443783,0.383372681336103,"R",0,0.0354160158462136
628356,0.278742017963707,0.104660082816617,0.368560581456944,"R",0,0.00775916605555936
660162,0.291954867314236,0.104484897473593,0.438549603806139,"S",0.00867488882560407,-0.0132299935775135
642770,0.289043697994612,0.0930873881905497,0.359255082352941,"L",0,-0.00704156479217605
646240,0.216013333956782,0.0922089392869013,0.360602318898274,"L",0.0108165481832543,-0.0136411117454508
408314,0.166348118867252,0.0992229246921458,0.300995280796782,"S",-0.00248618784530387,-0.0200958103280286
408234,0.221390877768091,0.111112269973117,0.409303102396003,"R",0.00387369791666667,-0.0078567349269805
621493,0.307961117212826,0.0900501822471562,0.356240656188616,"R",0.00611984700382491,0.0073243761030383
664167,0.227672172256014,0.0857130492983391,0.363872333699091,"R",0,0.000884868744469574
595375,0.239221305058059,0.0670795826766557,0.339749568420465,"L",-0.0118421052631579,-0.000269774732789621
608324,0.137154305811101,0.128731115929576,0.383961683889366,"R",0.0149881916329285,-0.00728932719206865
596012,0.337403444444444,0.0950941569778955,0.365977025434783,"L",0,-0.000435624394966118
621028,0.2358262264033,0.0857102235948504,0.345102643278424,"R",0,-0.0167092637443118
621514,0.214788516947384,0.114982888696838,0.39178611913128,"L",0,-0.0243021766965429
621453,0.287771917763319,0.0829316988758174,0.363456189718893,"L",0.0189328880407125,0.00731018121189289
622046,0.3045921254908,0.102014152729242,0.358989282659009,"L",0,-0.00509915014164306
621466,0.209740276594717,0.108684636316687,0.363571976658252,"L",0,0.00388116914230954
641432,0.22481495406914,0.0905665721833361,0.344332476723874,"L",-0.00159116022099448,-0.00981818181818182
643217,0.177427899116119,0.111412660696478,0.387918169572251,"L",0.0179796918767507,0.0126478801960265
664023,0.342096337995108,0.132959505880768,0.43830360798898,"S",0.00171461230710612,-0.00828701019677387
656775,0.197386656224589,0.101920497383667,0.299729943391141,"S",0.000698080279232112,-0.0249403371362284
664057,0.259273498008457,0.0898106228373824,0.368486230203862,"L",0,0.000854619694236064
664068,0.234182708207499,0.0593961550370995,0.356988699574012,"R",0.013883217639853,-0.00293990566678267
664058,0.0902944510003201,0.0727243945117513,0.324917057367077,"R",0.0131127450980392,0.0360812172308179
657557,0.231856024799129,0.0827147250193772,0.419781452137109,"R",0.0133892276422764,0.0227076439066972
664056,0.284311164814435,0.0962541733350812,0.389543373363285,"R",0.0287958115183246,0.0433466977436932
664842,0.2175,0.106123580506802,0.365531806024096,"L",0,0.00224327018943168
621573,0.21015129169558,0.076248914995103,0.356155337923338,"R",0.0080199607913028,-0.0112239444147515
605119,0.231494072381642,0.101216105376415,0.379413421623143,"R",-0.00229855701698378,0.016555005439037
621020,0.219498289806272,0.101284640149165,0.377966522647823,"R",0.0129268405689663,0.0138527780825266
663656,0.201589145861298,0.103859945520897,0.341158033791786,"L",0,-0.00375156315131305
645302,0.234497724930947,0.0908729231187058,0.389790782943531,"R",0.00104712041884817,-0.00838399836509478
660670,0.217063160483958,0.12685832870505,0.480700864883026,"R",0.01417519731187,-0.00404347867088318
408045,0.167853610367529,0.099325704819694,0.376313880486165,"L",-0.000916566947577463,0.0088257727091127
628338,0.168734573882712,0.113421724816801,0.332486902622711,"R",-0.0040510127531883,-0.0133180670364314
407812,0.248130237687366,0.119847968442339,0.398849884667018,"R",0,-0.0111801242236025
430832,0.27362377847058,0.154906417772923,0.384150777886299,"R",0.00187636818513499,-0.0114980289093298
664040,0.268897147627978,0.10846055429105,0.414700664624507,"L",0.00386121553884712,0.00123916755486065
408236,0.204816926889859,0.0794591871780645,0.352993633087705,"L",-0.0117403314917127,0.00075118938319005
493329,0.11932256111449,0.0665612680501672,0.335957232579289,"R",-0.015463679941003,-0.00977966412624486
666971,0.234938053966101,0.071090269530977,0.382848481885946,"R",-0.00597371565113501,-0.0228960409147793
628336,0.148363178338654,0.0713210334296931,0.353231326523494,"L",0.00236779794790844,0.00202247191011236
641658,0.236328835275374,0.111868334419859,0.343426154683727,"R",0,-0.00612940979718379
666969,0.259377303192438,0.0917580259745469,0.351886021895111,"R",0,-0.00354662331904831
660271,0.273864323334993,0.106500998956102,0.474317887717857,"L",0.00536236594085148,0.00598404255319148
665742,0.233449119488443,0.151816564069606,0.418454156735938,"L",0.0101967163116962,-0.0160881839321746
444482,0.180308261403652,0.0751634888079127,0.416657501948472,"L",0.00119173728813559,0.00858372400538507
429665,0.177494143893374,0.114627330193327,0.410528704793249,"R",-0.0246211684387757,-0.00034000197102592
467793,0.144154144181496,0.139540877061525,0.362301496936088,"S",-0.000375461504766275,0.00560131786032855
443558,0.227359853328711,0.119973411438435,0.442566652261117,"R",-0.0194375516956162,0.00355362519125412
476883,0.268859788747458,0.119467480383639,0.390664069349768,"L",-0.00294659300184162,-0.00394141404311225
446263,0.245784553309878,0.107550888828534,0.399416647994838,"L",-0.0167021450794171,-0.00128979025750563
475174,0.205680318036371,0.116313783825236,0.384862867335429,"L",-0.003609223571349,0.00557950146922482
518902,0.211501593712789,0.0789511608300118,0.332516896000606,"R",0,0.0148760330578512
488721,0.287595256634724,0.0838062296442647,0.338598741677275,"R",0,0.00413476263399693
446359,0.163387328139067,0.0877682376518929,0.285348700879569,"R",0.00380067567567568,0.00120114353177249
446386,0.219141305391817,0.0931731598183209,0.343651654739794,"R",-0.00153784815173435,0.00610437280561762
488810,0.285411062714777,0.0805973485346957,0.376092088427789,"R",0,-0.0257709251101322
444489,0.197997708126025,0.083162496432495,0.353684005629074,"R",-0.0182123034227567,0.030517208957722
547379,0.316902055172225,0.118327369534998,0.35611278635461,"R",-0.0031494960806271,0.059373180755192
502054,0.202677371807547,0.132353831688122,0.419655293114681,"R",0.0137020383008833,-0.00100051187946687
519048,0.241463230261547,0.112626534046757,0.426516018323269,"L",-0.0179614485981308,0.00608695281464687
453923,0.269319389235236,0.093798091765905,0.343493941424878,"L",0.00818239037694944,-0.0120185285648708
455139,0.282851445331288,0.122725803826664,0.395337007870418,"R",-0.0163339382940109,-0.107612601501948
425783,0.233952304372648,0.129581612458347,0.415870911395458,"L",0.00264442275268436,-0.00623536498639623
456078,0.226785453087634,0.102161153455954,0.378151374663515,"R",-0.00964334915046686,-0.0663868766382114
429664,0.188273564944008,0.0868724648553481,0.390431517518697,"L",0.00609793655682168,-0.00366797473190218
518586,0.265861260244042,0.0643008297814904,0.392963702570625,"R",0.00289141143713857,-0.014861141820028
445988,0.147412223554807,0.0853059036695105,0.342450835726829,"R",-0.0111842105263158,-0.00426184398103637
459964,0.243732878182743,0.127709952969693,0.369070149668009,"L",-0.00166919106055454,-0.00075318897569541
471083,0.23488873,0.0975864854824506,0.363126652393824,"L",0,0.0063231850117096
460026,0.275935340525683,0.0720656083349581,0.379467328257659,"R",-0.0127334465195246,-0.0921690108218664
460060,0.290829743726478,0.1203439811386,0.351237189144,"S",0,-0.00759444760666254
460075,0.227078287975261,0.0676232169186483,0.390500385624427,"R",0.000438329477657372,-0.00422424945152598
460077,0.216178004216179,0.0939948653751641,0.313502160072689,"R",0.000654259959290492,-0.0534123246011454
425772,0.304638366916416,0.0924442238186051,0.318907809092564,"R",-0.0164333536214242,0.11628752331013
519203,0.156030432500625,0.109526652682144,0.362230453403416,"L",-0.022493697886368,0.00263358297182083
543333,0.222284626107894,0.0906307675647199,0.354351882759383,"L",-0.0159412955465587,-0.00831430263046604
453064,0.231720000287002,0.103220822429787,0.374124239195591,"R",0,-0.000932642487046636
425784,0.305596799219637,0.077995413687828,0.401932749356575,"R",0,0.0143888006197605
434658,0.223342856575672,0.0729851609340231,0.322561583881239,"R",0.014058025512713,0.0116589749817828
519346,0.359844130565994,0.098043569765102,0.435232151218979,"L",0.00907258064516129,-0.00724741163630797
463610,0.212843835776306,0.0887358812120689,0.354621791332581,"R",0,0.00249641717904859
455755,0.206583930434783,0.0989048818938014,0.360161954755862,"R",0,-0.00410771337288909
455759,0.250029609049931,0.101518786260495,0.347659191756923,"R",0.00885491561341103,-0.016870095902354
502210,0.157854454060578,0.0948047423094709,0.335748887884751,"L",-0.000422932330827068,0.00435962574440476
400121,0.10584084466712,0.0770809620517046,0.325868362541319,"S",-0.0182840720461809,0
466320,0.139758896021021,0.0846367907071565,0.368276033457167,"S",-0.0130451127819549,0.00218906489524783
451594,0.242660553572581,0.118833427747395,0.31972499831227,"S",0.0104166666666667,-0.0224406372558089
488726,0.114453603906152,0.0851804051329584,0.3621527182524,"L",0.00404945629211234,0.00407130066388956
491676,0.254361033109407,0.0803189697057873,0.371265094007871,"R",-0.0102876738426367,-0.00334301343958938
475582,0.173861025960417,0.108792956607026,0.375003697161627,"R",-0.00324812030075188,0.00798867910274012
435062,0.180992613771684,0.0679583357131555,0.423690993073391,"R",-0.0173076923076923,-0.00613715904447664
446653,0.242157074663677,0.116890845541396,0.357876793365443,"S",0,-0.0126748057713651
453203,0.166416547642692,0.0853157990413009,0.314465438445806,"R",0,0.016339260776464
446308,0.201052523088671,0.108503679343586,0.344676060640162,"S",-0.00718897690208347,-0.0439436361833121
458015,0.192344118496687,0.140642150363419,0.386783402080585,"L",-0.015238943967918,0.018349651749303
502517,0.121794070115622,0.0642048511234585,0.357031882530135,"L",-0.00764980875478113,-0.01902280041691
456124,0.170748877358336,0.0725811950167247,0.32624414048456,"R",-0.00739675364701048,0.0653420019926394
476704,0.193202869404187,0.118684358643296,0.373576331891609,"S",0.000805243026819066,0.014445352957209
516770,0.191598402371859,0.0791463582503135,0.36461403071492,"R",-0.00653176229508197,0.00307613926828367
431145,0.212762102138948,0.164969556649785,0.353304548792417,"R",-0.0241935483870968,0.0303865906828777
452104,0.279375556050329,0.106394120086246,0.340437694493318,"S",0,0.00387893879896561
434158,0.27048132141568,0.140809473898811,0.384648540767349,"L",-0.0141957005189029,-0.0185895805578321
435263,0.182627273044434,0.104471872532338,0.323783357230743,"L",-0.0133545310015898,-0.0402480270574972
502481,0.175675981355821,0.10589811466599,0.298335082065774,"L",0.0241094597782496,0.0233127479550954
460576,0.248024602091892,0.0772169241985681,0.341223930608173,"R",-0.00286867828304292,-0.0105047218194037
519058,0.183948566493582,0.096208043703124,0.39172250696537,"L",-0.00732239969168843,0.00399328173761927
542255,0.159034207929583,0.0784116045387108,0.305527225637053,"L",0.0217979823777295,0.0176314095287077
518792,0.123400501877658,0.106421790534484,0.354704709833978,"L",0.020878001455251,0.010106812188437
519317,0.289331661416248,0.142015354587759,0.447818077179475,"R",-0.000396615547329455,0.0250625159719489
452678,0.220537041078487,0.0865023669584073,0.38027894557688,"S",0.00159056266154152,-0.0126060493686503
472528,0.334012112033672,0.0881200447497487,0.377722974210171,"L",-0.00320798431652112,-0.00691430107939923
518626,0.231744342397917,0.141920373293411,0.40145883261372,"R",0.0013273357422019,0.00624345091314002
527043,0.200308472981648,0.0922871076507601,0.328523462108823,"R",-0.00165745856353591,-0.00218782918726197
460086,0.166526751971242,0.0962777863909078,0.383030234588168,"L",-0.000410116199589884,0.0347802150727357
457708,0.284533205264571,0.116917303941219,0.449623047965877,"R",-0.000423180909838956,-0.0016874472672729
457727,0.199460295049322,0.106190332649657,0.343829197255291,"R",-0.00499508060243699,0.00386805630170839
445055,0.167290258419971,0.0661757035946544,0.32938182989006,"L",-0.0115239608280179,0.0172550575168584
457759,0.161270883627896,0.109818068519627,0.394938142468126,"R",-0.000518134715025907,-0.0059621410412826
543194,0.275792354270413,0.105097786773809,0.377660060014818,"R",0,0.0125324916450056
543257,0.178616700517414,0.125825544578481,0.332911570534613,"S",-0.0185612852327333,0.00112048326674665
506702,0.255426147377005,0.0786673719846487,0.310944429261842,"S",-0.00833359054291799,0.109472908219683
465041,0.213833131292319,0.12109563857094,0.35449196962733,"R",-0.00830168204015193,-0.0255672893227066
543305,0.181186725078161,0.153056440437144,0.386642149323994,"S",0.0306666342152019,0.00200758420700424
502117,0.228667147226174,0.0825404718689259,0.372740834744242,"R",0,0.0064935064935065
543063,0.240703827535638,0.0793995958282089,0.352878874855983,"L",-0.00309590867069421,0.00524687130145093
500208,0.173026592202246,0.0790734513077037,0.314402454713948,"S",-0.0342289835029142,-0.02919932168739
518692,0.167886959913431,0.106906573934612,0.428753907758895,"L",0.00224382946896036,0.0221731177181497
501571,0.238991454266522,0.0879362161486884,0.352828845139696,"R",0.00209424083769634,0.00161172476302575
519295,0.231977844901951,0.0888931025437911,0.346284460435566,"R",0,0.00514530728918532
467055,0.222499073031586,0.0773874118507074,0.372549969126482,"S",-0.00927197802197802,-0.0136685476594638
514888,0.162219912317899,0.102445425194362,0.404940987353747,"R",0.0177558147497204,-0.00915562217825684
596847,0.233863810868196,0.123932471967603,0.405474216146748,"L",-0.00394577164453382,0.000821833327374777
517369,0.183383164368739,0.0752116491163392,0.334343282502344,"R",-0.0193838374379624,-0.0127717015090682
501659,0.232672341467826,0.103777818018529,0.352556446133,"S",-0.00497237569060773,-0.00432276657060518
519222,0.245995378520057,0.0666169265314162,0.371462043038547,"R",-0.0152304087477219,0.0294989304311322
503556,0.227882294546251,0.094006826182598,0.371475793724534,"S",-0.0109422492401216,0.0025734933138498
543377,0.217762948467433,0.0952998479276282,0.353388182955165,"L",0,0.000445103857566764
543309,0.1982530696627,0.0939125595952416,0.355095298414269,"R",0,0.0384345715061796
457454,0.253259317117117,0.101097142703085,0.36776585,"S",0,-0.00223880597014924
461314,0.256308486858393,0.0732120951493122,0.404178359297785,"R",-0.0168599464763604,-0.0202929020319138
519023,0.195806267687198,0.0935245547534908,0.341341136787849,"R",-0.00971613640693465,-0.100351022484486
519306,0.25873911838458,0.115330922071402,0.373847296831496,"R",0.00429711479435236,-0.0172521711916125
454560,0.20849353519622,0.130377668221997,0.363561704150323,"R",-0.0101997450063748,-0.10442220684954
541650,0.242529257528552,0.0618112518831818,0.36310544217381,"R",0.000462494580141636,0.00948307808299946
541645,0.263428656069097,0.0617399942652825,0.42055950982739,"R",-0.00567730802415876,-0.00806053124396409
527038,0.105840891563579,0.0708743261999876,0.30589895668097,"R",-0.0185185185185185,-0.0070882150139367
544725,0.273957086249024,0.0508817009161397,0.374711277913875,"S",0.00760428202288668,-0.00854485555244673
455976,0.138737045135062,0.0970172922177085,0.394272297782905,"L",-0.012715033657442,-0.00219647890615516
516416,0.13516754006562,0.0679732595291046,0.34822672059693,"R",0.00201369311316955,-0.000602270339513051
491696,0.169287358128907,0.0597452910059495,0.289028238464569,"R",-0.0157756354075372,-0.0576014507626465
544369,0.136491053493626,0.0888798870680323,0.342666679775172,"L",0.0102111286503552,0.0111460417262075
501213,0.277377754117647,0.0877878283745784,0.34937751332069,"R",0,0.000855066267635742
500871,0.216756089283991,0.0836456659562279,0.363607915913196,"S",-0.00544605809128631,0.00357360706159288
502110,0.184479019439607,0.0946929036287174,0.509072694686996,"R",-0.016015625,-0.0154212086647098
435079,0.147917797597328,0.0887880392410868,0.292414613939059,"R",0.00187786697247706,0.0259796158720786
488681,0.240816195022298,0.106912451217855,0.379122285314667,"R",0,0.00305810397553516
444876,0.153343935996683,0.0655489520420175,0.298818695609769,"R",0.0108095123708864,-0.00643997137790499
502143,0.195457385762366,0.091595646863849,0.384893201341179,"R",-0.0235378730916342,-0.0177571975035232
430945,0.160174484660604,0.0566772622870762,0.38292751510287,"R",-0.00619459219858156,-0.0324367165862734
134181,0.208441553429206,0.0839285898522595,0.388916517116889,"R",-0.0104681593486479,0.0073057595670661
451192,0.242049449439304,0.0543936502522405,0.354021791412764,"L",0.00734176276465572,-0.0140851027831825
474568,0.213586082467275,0.0826929311891799,0.387704050135707,"R",-0.0045526974732529,0.00497125914155531
435064,0.239147826283903,0.0830651537780877,0.317004533473917,"R",-0.0174214622736621,0.0558086560364465
446481,0.314198481119654,0.11621094744396,0.362803428499151,"R",0.00892477688057799,0.00114010640993159
520471,0.223482940107329,0.0735669018220553,0.37225951182777,"S",0.00141369047619048,-0.0103672001090648
488818,0.308420157660725,0.0803257417287767,0.375015040352174,"R",0.00301356102461075,0.00742336067451772
543776,0.169522067778507,0.100757200226992,0.287261424857481,"L",0.00119047619047619,0.00348498779436459
456488,0.154916054256122,0.0530112988926671,0.300828796523813,"R",-0.0269259536275243,-0.00610769094687585
444432,0.241195250415205,0.0876026107514958,0.404686231428581,"R",-0.00939226519337017,-0.00911560241241195
435622,0.25562723295635,0.0887622931008428,0.359932508813024,"R",0,-0.00805429336479986
455117,0.215917219986422,0.065869553770978,0.324539527506844,"R",-0.0145819093187514,0.0683937687941244
425877,0.125797407941907,0.0493752379709905,0.351216335078628,"R",-0.0149647887323944,-0.0108194413361487
543376,0.233026515061717,0.0689335126231066,0.330195332673519,"R",-0.00520364897854298,-0.0273593917742705
458913,0.231473114115237,0.0815300354884811,0.337920072558994,"S",0.00683227194129307,-0.00474934036939314
518542,0.205219399643945,0.0946588969354998,0.344091858381308,"L",0,-0.0260869565217391
523253,0.188260582617038,0.120637130968294,0.320011714927816,"R",0.00506912442396313,-0.00764116595112148
571602,0.317410550131361,0.114772717718004,0.424044435153641,"R",-0.0101289134438306,0.00579197168369399
471865,0.232568443617388,0.0858058399645532,0.368466603972432,"L",0.0161266238614305,0.0143803468592923
521692,0.200091660739271,0.0557856715329824,0.389431447503195,"R",-0.0236131083024294,-0.0460617291231004
460269,0.224009701466867,0.0824111352904224,0.356449702610615,"R",0,0.0245454545454545
450314,0.111370093619129,0.126132555313083,0.345743293400012,"S",0.00206849000229832,0.0161614591727097
461858,0.274174428235294,0.0980903498410307,0.389204952325581,"R",0,-0.00133975090557237
488671,0.327246149687771,0.161247567661334,0.412647931952205,"L",-0.00683111954459203,0.0580584545441554
435522,0.228264575807902,0.10371839850412,0.382632001190761,"S",0.00612171592775041,-0.00538888469120708
502082,0.163424180076497,0.0973042638173684,0.363224198159931,"L",0,0.00569620253164557
448602,0.274988699307525,0.11443605204258,0.406130277183533,"R",-0.0209928229665072,-0.0114528517701588
518595,0.220363834271941,0.0903941770295873,0.368254569963914,"R",0,0.0157124003197999
571841,0.216917557446809,0.102149505477097,0.347211312784719,"S",0,-0.00178456352550439
500743,0.113348694080835,0.0570796611330137,0.311976600323796,"R",-0.0198830409356725,0.0190225806058324
453943,0.234726995620071,0.109972005667625,0.352795531817131,"R",-0.00145532947042178,0.00731211916046039
453568,0.187652675957382,0.0770597509977,0.355135725372436,"L",0.00641042012514366,-0.0385217465707982
518960,0.140088924429636,0.0685789394924289,0.318182083365623,"R",-0.015625,-0.019634236057802
475247,0.228731058325656,0.100572653247098,0.324144941968968,"L",-0.00174469322477464,0.000388031387427784
408252,0.222014360328174,0.0982981501640014,0.355975596407947,"R",0,-0.00571010248901903
519299,0.185472513792209,0.10986341549476,0.324178072971177,"L",0.00823013907410935,-0.00570109949776028
542921,0.254308117517231,0.0916985930544785,0.381291722773837,"R",-0.0111391129032258,-0.0388709722077579
500874,0.195320508163067,0.0866675974404724,0.408520872322706,"R",-0.00619834710743802,-0.0127939643492407
434670,0.21891898523111,0.104457761608247,0.364596138123454,"R",-0.0170575692963753,0.00284797251480494
572761,0.235060483910298,0.121526828362259,0.419754969803621,"L",0.00495426829268293,-0.00657198468659252
543281,0.195634512336252,0.0565422193551339,0.301183855451131,"R",0.0141893216115575,-0.0011707618165605
543829,0.142236164217559,0.0461776313623228,0.299777895410729,"L",0.0203485633537447,-0.0243924583108609
452254,0.226886654982407,0.0770177618834827,0.344408890487436,"R",0.0139380594240613,-0.0112232987557189
435559,0.129520048192285,0.0652510992877146,0.354222097413797,"R",-0.00299376299376299,-0.0734322749338459
455104,0.284706535403265,0.123317717606197,0.375359041594518,"R",-0.0168449197860963,-0.00868388571818226
506747,0.288512553023566,0.0556106853796954,0.330323378058424,"R",-0.00671942660892937,-0.0347826475145435
452655,0.161572291010286,0.101830919393851,0.355591899598467,"L",0.0105142745880692,-0.0172307692307692
456030,0.178494854870309,0.102143068414454,0.331169762062482,"R",0,-0.00193575469431702
465753,0.323156706427117,0.0986548975019658,0.392395540505333,"S",0,-0.00592049619396673
518614,0.243341503677317,0.13487100507477,0.40905590333408,"L",0.00914127423822715,-0.0170518940312531
501303,0.210809246192917,0.0765431711099927,0.343832423640746,"S",0.00141553947782321,-0.00186038689598182
467827,0.196121820570181,0.0824821113370858,0.333784764666739,"L",-0.00281400750402001,0.00996642613873051
543148,0.263452182142687,0.0865064314103377,0.369080714037282,"R",0,-0.0258436820271631
434778,0.190966183229623,0.114222426187136,0.402889141077022,"S",-0.0231318419800095,-0.00273461789274732
449181,0.266787848168025,0.0746943625223528,0.329806993065217,"R",0,-0.00290188853063104
462101,0.181257956775808,0.0669052032070796,0.37095752128648,"R",0.0131127450980392,0.00501886000901347
488771,0.269560697473719,0.134610291511419,0.342575206269477,"L",0,0.0334441254553861
543432,0.221290833333333,0.101419664532587,0.388861803211429,"R",0,0
493596,0.235890102646299,0.0931088779353653,0.362402636223897,"R",0,0.00413707008341881
